Campaign_ID,Campaign,Date,Channel,Region,Impressions,Clicks,Leads,Conversions,Customers_Acquired,Marketing_Spend,Sales,Profit,ROI,ROAS
CAM272,Winter Offer,2025-09-29,Google Ads,North,-121704.761904762,10744.7619047619,4070.57142857143,1471.0380952381,1398.24761904762,-106180.952380953,262733.333333333,326885.714285714,6394.52152380953,84.2090476190476
CAM273,New Product Launch,2025-09-30,Instagram,West,-122269.047619047,10779.0476190476,4084.28571428571,1476.12738095238,1403.11547619047,-106636.30952381,263508.333333333,328017.857142857,6417.7710952381,84.5094404761904
CAM274,Brand Awareness,2025-10-01,YouTube,East,-122833.333333333,10813.3333333333,4098.0,1481.21666666667,1407.98333333333,-107091.666666667,264283.333333333,329150.0,6441.02066666667,84.8098333333333
CAM275,Festival Campaign,2025-10-02,Facebook,South,-123397.619047619,10847.619047619,4111.71428571429,1486.30595238096,1412.85119047619,-107547.023809524,265058.333333333,330282.142857143,6464.27023809524,85.1102261904762
CAM276,Email Promotion,2025-10-03,Email,North,-123961.904761904,10881.9047619048,4125.42857142857,1491.39523809524,1417.71904761904,-108002.380952381,265833.333333333,331414.285714286,6487.51980952381,85.410619047619
CAM277,Retargeting,2025-10-04,Google Ads,West,-124526.19047619,10916.1904761905,4139.14285714286,1496.48452380953,1422.5869047619,-108457.738095238,266608.333333333,332546.428571429,6510.76938095238,85.7110119047619
CAM278,Product Discount,2025-10-05,Instagram,East,-125090.476190476,10950.4761904762,4152.85714285714,1501.57380952381,1427.45476190476,-108913.095238096,267383.333333333,333678.571428571,6534.01895238095,86.0114047619047
CAM279,Holiday Promotion,2025-10-06,Facebook,North,-125654.761904762,10984.7619047619,4166.57142857143,1506.6630952381,1432.32261904762,-109368.452380953,268158.333333333,334810.714285714,6557.26852380953,86.3117976190476
CAM280,Customer Reactivation,2025-10-07,Email,South,-126219.047619047,11019.0476190476,4180.28571428571,1511.75238095238,1437.19047619047,-109823.80952381,268933.333333333,335942.857142857,6580.5180952381,86.6121904761904
CAM281,Flash Sale,2025-10-08,Google Ads,East,-126783.333333333,11053.3333333333,4194.0,1516.84166666667,1442.05833333333,-110279.166666667,269708.333333333,337075.0,6603.76766666667,86.9125833333333
CAM282,Referral Campaign,2025-10-09,Referral,West,-127347.619047619,11087.619047619,4207.71428571429,1521.93095238096,1446.92619047619,-110734.523809524,270483.333333333,338207.142857143,6627.01723809524,87.2129761904762
CAM283,Spring Promotion,2025-10-10,Instagram,South,-127911.904761904,11121.9047619048,4221.42857142857,1527.02023809524,1451.79404761904,-111189.880952381,271258.333333333,339339.285714286,6650.26680952381,87.513369047619
CAM284,Clearance Sale,2025-10-11,Facebook,East,-128476.19047619,11156.1904761905,4235.14285714286,1532.10952380953,1456.6619047619,-111645.238095238,272033.333333333,340471.428571429,6673.51638095238,87.8137619047619
CAM285,Loyalty Campaign,2025-10-12,Email,North,-129040.476190476,11190.4761904762,4248.85714285714,1537.19880952381,1461.52976190476,-112100.595238096,272808.333333333,341603.571428571,6696.76595238095,88.1141547619047
CAM286,Summer Sale,2025-10-13,Facebook,South,-129604.761904762,11224.7619047619,4262.57142857143,1542.2880952381,1466.39761904762,-112555.952380953,273583.333333333,342735.714285714,6720.01552380952,88.4145476190476
CAM287,Winter Offer,2025-10-14,Google Ads,North,-130169.047619047,11259.0476190476,4276.28571428571,1547.37738095238,1471.26547619047,-113011.30952381,274358.333333333,343867.857142857,6743.2650952381,88.7149404761904
CAM288,New Product Launch,2025-10-15,Instagram,West,-130733.333333333,11293.3333333333,4290.0,1552.46666666667,1476.13333333333,-113466.666666667,275133.333333333,345000.0,6766.51466666667,89.0153333333333
CAM289,Brand Awareness,2025-10-16,YouTube,East,-131297.619047619,11327.619047619,4303.71428571429,1557.55595238096,1481.00119047619,-113922.023809524,275908.333333333,346132.142857143,6789.76423809524,89.3157261904762
CAM290,Festival Campaign,2025-10-17,Facebook,South,-131861.904761904,11361.9047619048,4317.42857142857,1562.64523809524,1485.86904761904,-114377.380952381,276683.333333333,347264.285714286,6813.01380952381,89.616119047619
CAM291,Email Promotion,2025-10-18,Email,North,-132426.19047619,11396.1904761905,4331.14285714286,1567.73452380953,1490.7369047619,-114832.738095238,277458.333333333,348396.428571429,6836.26338095238,89.9165119047619
CAM292,Retargeting,2025-10-19,Google Ads,West,-132990.476190476,11430.4761904762,4344.85714285714,1572.82380952381,1495.60476190476,-115288.095238096,278233.333333333,349528.571428571,6859.51295238095,90.2169047619047
CAM293,Product Discount,2025-10-20,Instagram,East,-133554.761904762,11464.7619047619,4358.57142857143,1577.9130952381,1500.47261904762,-115743.452380953,279008.333333333,350660.714285714,6882.76252380953,90.5172976190476
CAM294,Holiday Promotion,2025-10-21,Facebook,North,-134119.047619047,11499.0476190476,4372.28571428571,1583.00238095238,1505.34047619047,-116198.80952381,279783.333333333,351792.857142857,6906.0120952381,90.8176904761904
CAM295,Customer Reactivation,2025-10-22,Email,South,-134683.333333333,11533.3333333333,4386.0,1588.09166666667,1510.20833333333,-116654.166666667,280558.333333333,352925.0,6929.26166666667,91.1180833333333
CAM296,Flash Sale,2025-10-23,Google Ads,East,-135247.619047619,11567.619047619,4399.71428571429,1593.18095238096,1515.07619047619,-117109.523809524,281333.333333333,354057.142857143,6952.51123809524,91.4184761904762
CAM297,Referral Campaign,2025-10-24,Referral,West,-135811.904761904,11601.9047619047,4413.42857142857,1598.27023809524,1519.94404761904,-117564.880952381,282108.333333333,355189.285714286,6975.76080952381,91.718869047619
CAM298,Spring Promotion,2025-10-25,Instagram,South,-136376.19047619,11636.1904761904,4427.14285714286,1603.35952380953,1524.8119047619,-118020.238095238,282883.333333333,356321.428571429,6999.01038095238,92.0192619047619
CAM299,Clearance Sale,2025-10-26,Facebook,East,-136940.476190476,11670.4761904762,4440.85714285714,1608.44880952381,1529.67976190476,-118475.595238096,283658.333333333,357453.571428571,7022.25995238095,92.3196547619047
CAM300,Loyalty Campaign,2025-10-27,Email,North,-137504.761904762,11704.7619047619,4454.57142857143,1613.5380952381,1534.54761904762,-118930.952380953,284433.333333333,358585.714285714,7045.50952380953,92.6200476190476
CAM301,Summer Sale,2025-10-28,Facebook,South,-138069.047619047,11739.0476190476,4468.28571428571,1618.62738095238,1539.41547619047,-119386.30952381,285208.333333333,359717.857142857,7068.7590952381,92.9204404761904
CAM302,Winter Offer,2025-10-29,Google Ads,North,-138633.333333333,11773.3333333333,4482.0,1623.71666666667,1544.28333333333,-119841.666666667,285983.333333333,360850.0,7092.00866666667,93.2208333333333
CAM303,New Product Launch,2025-10-30,Instagram,West,-139197.619047619,11807.619047619,4495.71428571429,1628.80595238096,1549.15119047619,-120297.023809524,286758.333333333,361982.142857143,7115.25823809524,93.5212261904762
CAM304,Brand Awareness,2025-10-31,YouTube,East,-139761.904761904,11841.9047619047,4509.42857142857,1633.89523809524,1554.01904761904,-120752.380952381,287533.333333333,363114.285714286,7138.50780952381,93.821619047619
CAM305,Festival Campaign,2025-11-01,Facebook,South,-140326.19047619,11876.1904761904,4523.14285714286,1638.98452380953,1558.8869047619,-121207.738095238,288308.333333333,364246.428571429,7161.75738095238,94.1220119047619
CAM306,Email Promotion,2025-11-02,Email,North,-140890.476190476,11910.4761904762,4536.85714285714,1644.07380952381,1563.75476190476,-121663.095238096,289083.333333333,365378.571428571,7185.00695238095,94.4224047619047
CAM307,Retargeting,2025-11-03,Google Ads,West,-141454.761904762,11944.7619047619,4550.57142857143,1649.1630952381,1568.62261904762,-122118.452380953,289858.333333333,366510.714285714,7208.25652380952,94.7227976190476
CAM308,Product Discount,2025-11-04,Instagram,East,-142019.047619047,11979.0476190476,4564.28571428571,1654.25238095238,1573.49047619047,-122573.80952381,290633.333333333,367642.857142857,7231.5060952381,95.0231904761904
CAM309,Holiday Promotion,2025-11-05,Facebook,North,-142583.333333333,12013.3333333333,4578.0,1659.34166666667,1578.35833333333,-123029.166666667,291408.333333333,368775.0,7254.75566666667,95.3235833333333
CAM310,Customer Reactivation,2025-11-06,Email,South,-143147.619047619,12047.619047619,4591.71428571429,1664.43095238096,1583.22619047619,-123484.523809524,292183.333333333,369907.142857143,7278.00523809524,95.6239761904762
CAM311,Flash Sale,2025-11-07,Google Ads,East,-143711.904761904,12081.9047619047,4605.42857142857,1669.52023809524,1588.09404761904,-123939.880952381,292958.333333333,371039.285714286,7301.25480952381,95.924369047619
CAM312,Referral Campaign,2025-11-08,Referral,West,-144276.19047619,12116.1904761904,4619.14285714286,1674.60952380953,1592.9619047619,-124395.238095238,293733.333333333,372171.428571429,7324.50438095238,96.2247619047619
CAM313,Spring Promotion,2025-11-09,Instagram,South,-144840.476190476,12150.4761904762,4632.85714285714,1679.69880952381,1597.82976190476,-124850.595238096,294508.333333333,373303.571428571,7347.75395238095,96.5251547619047
CAM314,Clearance Sale,2025-11-10,Facebook,East,-145404.761904762,12184.7619047619,4646.57142857143,1684.7880952381,1602.69761904762,-125305.952380953,295283.333333333,374435.714285714,7371.00352380953,96.8255476190476
CAM315,Loyalty Campaign,2025-11-11,Email,North,-145969.047619047,12219.0476190476,4660.28571428571,1689.87738095238,1607.56547619047,-125761.30952381,296058.333333333,375567.857142857,7394.2530952381,97.1259404761904
CAM316,Summer Sale,2025-11-12,Facebook,South,-146533.333333333,12253.3333333333,4674.0,1694.96666666667,1612.43333333333,-126216.666666667,296833.333333333,376700.0,7417.50266666667,97.4263333333333
CAM317,Winter Offer,2025-11-13,Google Ads,North,-147097.619047619,12287.619047619,4687.71428571429,1700.05595238096,1617.30119047619,-126672.023809524,297608.333333333,377832.142857143,7440.75223809524,97.7267261904762
CAM318,New Product Launch,2025-11-14,Instagram,West,-147661.904761904,12321.9047619047,4701.42857142857,1705.14523809524,1622.16904761904,-127127.380952381,298383.333333333,378964.285714286,7464.00180952381,98.027119047619
CAM319,Brand Awareness,2025-11-15,YouTube,East,-148226.19047619,12356.1904761904,4715.14285714286,1710.23452380953,1627.0369047619,-127582.738095238,299158.333333333,380096.428571429,7487.25138095238,98.3275119047619
CAM320,Festival Campaign,2025-11-16,Facebook,South,-148790.476190476,12390.4761904762,4728.85714285714,1715.32380952381,1631.90476190476,-128038.095238096,299933.333333333,381228.571428571,7510.50095238095,98.6279047619047
CAM321,Email Promotion,2025-11-17,Email,North,-149354.761904762,12424.7619047619,4742.57142857143,1720.4130952381,1636.77261904762,-128493.452380953,300708.333333333,382360.714285714,7533.75052380952,98.9282976190476
CAM322,Retargeting,2025-11-18,Google Ads,West,-149919.047619047,12459.0476190476,4756.28571428571,1725.50238095238,1641.64047619047,-128948.80952381,301483.333333333,383492.857142857,7557.0000952381,99.2286904761904
CAM323,Product Discount,2025-11-19,Instagram,East,-150483.333333333,12493.3333333333,4770.0,1730.59166666667,1646.50833333333,-129404.166666667,302258.333333333,384625.0,7580.24966666667,99.5290833333333
CAM324,Holiday Promotion,2025-11-20,Facebook,North,-151047.619047619,12527.619047619,4783.71428571429,1735.68095238096,1651.37619047619,-129859.523809524,303033.333333333,385757.142857143,7603.49923809524,99.8294761904762
CAM325,Customer Reactivation,2025-11-21,Email,South,-151611.904761904,12561.9047619047,4797.42857142857,1740.77023809524,1656.24404761904,-130314.880952381,303808.333333333,386889.285714286,7626.74880952381,100.129869047619
CAM326,Flash Sale,2025-11-22,Google Ads,East,-152176.19047619,12596.1904761904,4811.14285714286,1745.85952380953,1661.1119047619,-130770.238095238,304583.333333333,388021.428571429,7649.99838095238,100.430261904762
CAM327,Referral Campaign,2025-11-23,Referral,West,-152740.476190476,12630.4761904762,4824.85714285714,1750.94880952381,1665.97976190476,-131225.595238096,305358.333333333,389153.571428571,7673.24795238095,100.730654761905
CAM328,Spring Promotion,2025-11-24,Instagram,South,-153304.761904762,12664.7619047619,4838.57142857143,1756.0380952381,1670.84761904762,-131680.952380953,306133.333333333,390285.714285714,7696.49752380952,101.031047619048
CAM329,Clearance Sale,2025-11-25,Facebook,East,-153869.047619047,12699.0476190476,4852.28571428571,1761.12738095238,1675.71547619047,-132136.30952381,306908.333333333,391417.857142857,7719.7470952381,101.33144047619
CAM330,Loyalty Campaign,2025-11-26,Email,North,-154433.333333333,12733.3333333333,4866.0,1766.21666666667,1680.58333333333,-132591.666666667,307683.333333333,392550.0,7742.99666666667,101.631833333333
CAM331,Summer Sale,2025-11-27,Facebook,South,-154997.619047619,12767.619047619,4879.71428571429,1771.30595238096,1685.45119047619,-133047.023809524,308458.333333333,393682.142857143,7766.24623809524,101.932226190476
CAM332,Winter Offer,2025-11-28,Google Ads,North,-155561.904761904,12801.9047619047,4893.42857142857,1776.39523809524,1690.31904761904,-133502.380952381,309233.333333333,394814.285714286,7789.49580952381,102.232619047619
CAM333,New Product Launch,2025-11-29,Instagram,West,-156126.19047619,12836.1904761904,4907.14285714286,1781.48452380953,1695.1869047619,-133957.738095238,310008.333333333,395946.428571429,7812.74538095238,102.533011904762
CAM334,Brand Awareness,2025-11-30,YouTube,East,-156690.476190476,12870.4761904762,4920.85714285714,1786.57380952381,1700.05476190476,-134413.095238096,310783.333333333,397078.571428571,7835.99495238095,102.833404761904
CAM335,Festival Campaign,2025-12-01,Facebook,South,-157254.761904762,12904.7619047619,4934.57142857143,1791.6630952381,1704.92261904762,-134868.452380953,311558.333333333,398210.714285714,7859.24452380953,103.133797619047
CAM336,Email Promotion,2025-12-02,Email,North,-157819.047619047,12939.0476190476,4948.28571428571,1796.75238095238,1709.79047619047,-135323.80952381,312333.333333333,399342.857142857,7882.4940952381,103.43419047619
CAM337,Retargeting,2025-12-03,Google Ads,West,-158383.333333333,12973.3333333333,4962.0,1801.84166666667,1714.65833333333,-135779.166666667,313108.333333333,400475.0,7905.74366666667,103.734583333333
CAM338,Product Discount,2025-12-04,Instagram,East,-158947.619047619,13007.619047619,4975.71428571429,1806.93095238096,1719.52619047619,-136234.523809524,313883.333333333,401607.142857143,7928.99323809524,104.034976190476
CAM339,Holiday Promotion,2025-12-05,Facebook,North,-159511.904761904,13041.9047619047,4989.42857142857,1812.02023809524,1724.39404761904,-136689.880952381,314658.333333333,402739.285714286,7952.24280952381,104.335369047619
CAM340,Customer Reactivation,2025-12-06,Email,South,-160076.19047619,13076.1904761904,5003.14285714286,1817.10952380953,1729.2619047619,-137145.238095238,315433.333333333,403871.428571429,7975.49238095238,104.635761904762
CAM341,Flash Sale,2025-12-07,Google Ads,East,-160640.476190476,13110.4761904762,5016.85714285714,1822.19880952381,1734.12976190476,-137600.595238096,316208.333333333,405003.571428571,7998.74195238095,104.936154761904
CAM342,Referral Campaign,2025-12-08,Referral,West,-161204.761904762,13144.7619047619,5030.57142857143,1827.2880952381,1738.99761904762,-138055.952380953,316983.333333333,406135.714285714,8021.99152380952,105.236547619047
CAM343,Spring Promotion,2025-12-09,Instagram,South,-161769.047619047,13179.0476190476,5044.28571428571,1832.37738095238,1743.86547619047,-138511.30952381,317758.333333333,407267.857142857,8045.2410952381,105.53694047619
CAM344,Clearance Sale,2025-12-10,Facebook,East,-162333.333333333,13213.3333333333,5058.0,1837.46666666667,1748.73333333333,-138966.666666667,318533.333333333,408400.0,8068.49066666667,105.837333333333
CAM345,Loyalty Campaign,2025-12-11,Email,North,-162897.619047619,13247.619047619,5071.71428571429,1842.55595238096,1753.60119047619,-139422.023809524,319308.333333333,409532.142857143,8091.74023809524,106.137726190476
CAM346,Summer Sale,2025-12-12,Facebook,South,-163461.904761904,13281.9047619047,5085.42857142857,1847.64523809524,1758.46904761904,-139877.380952381,320083.333333333,410664.285714286,8114.98980952381,106.438119047619
CAM347,Winter Offer,2025-12-13,Google Ads,North,-164026.19047619,13316.1904761904,5099.14285714286,1852.73452380953,1763.3369047619,-140332.738095238,320858.333333333,411796.428571429,8138.23938095238,106.738511904762
CAM348,New Product Launch,2025-12-14,Instagram,West,-164590.476190476,13350.4761904762,5112.85714285714,1857.82380952381,1768.20476190476,-140788.095238096,321633.333333333,412928.571428571,8161.48895238095,107.038904761904
CAM349,Brand Awareness,2025-12-15,YouTube,East,-165154.761904762,13384.7619047619,5126.57142857143,1862.9130952381,1773.07261904762,-141243.452380953,322408.333333333,414060.714285714,8184.73852380952,107.339297619047
CAM350,Festival Campaign,2025-12-16,Facebook,South,-165719.047619047,13419.0476190476,5140.28571428571,1868.00238095238,1777.94047619047,-141698.80952381,323183.333333333,415192.857142857,8207.9880952381,107.63969047619
CAM351,Email Promotion,2025-12-17,Email,North,-166283.333333333,13453.3333333333,5154.0,1873.09166666667,1782.80833333333,-142154.166666667,323958.333333333,416325.0,8231.23766666667,107.940083333333
CAM352,Retargeting,2025-12-18,Google Ads,West,-166847.619047619,13487.619047619,5167.71428571429,1878.18095238096,1787.67619047619,-142609.523809524,324733.333333333,417457.142857143,8254.48723809524,108.240476190476
CAM353,Product Discount,2025-12-19,Instagram,East,-167411.904761904,13521.9047619047,5181.42857142857,1883.27023809524,1792.54404761904,-143064.880952381,325508.333333333,418589.285714286,8277.73680952381,108.540869047619
CAM354,Holiday Promotion,2025-12-20,Facebook,North,-167976.19047619,13556.1904761904,5195.14285714286,1888.35952380953,1797.4119047619,-143520.238095238,326283.333333333,419721.428571429,8300.98638095238,108.841261904762
CAM355,Customer Reactivation,2025-12-21,Email,South,-168540.476190476,13590.4761904762,5208.85714285714,1893.44880952381,1802.27976190476,-143975.595238096,327058.333333333,420853.571428571,8324.23595238095,109.141654761904
CAM356,Flash Sale,2025-12-22,Google Ads,East,-169104.761904762,13624.7619047619,5222.57142857143,1898.5380952381,1807.14761904762,-144430.952380953,327833.333333333,421985.714285714,8347.48552380952,109.442047619047
CAM357,Referral Campaign,2025-12-23,Referral,West,-169669.047619047,13659.0476190476,5236.28571428571,1903.62738095238,1812.01547619047,-144886.30952381,328608.333333333,423117.857142857,8370.7350952381,109.74244047619
CAM358,Spring Promotion,2025-12-24,Instagram,South,-170233.333333333,13693.3333333333,5250.0,1908.71666666667,1816.88333333333,-145341.666666667,329383.333333333,424250.0,8393.98466666667,110.042833333333
CAM359,Clearance Sale,2025-12-25,Facebook,East,-170797.619047619,13727.619047619,5263.71428571429,1913.80595238096,1821.75119047619,-145797.023809524,330158.333333333,425382.142857143,8417.23423809524,110.343226190476
CAM360,Loyalty Campaign,2025-12-26,Email,North,-171361.904761904,13761.9047619047,5277.42857142857,1918.89523809524,1826.61904761904,-146252.380952381,330933.333333333,426514.285714286,8440.48380952381,110.643619047619
CAM361,Summer Sale,2025-12-27,Facebook,South,-171926.19047619,13796.1904761904,5291.14285714286,1923.98452380953,1831.4869047619,-146707.738095238,331708.333333333,427646.428571429,8463.73338095238,110.944011904762
CAM362,Winter Offer,2025-12-28,Google Ads,North,-172490.476190476,13830.4761904762,5304.85714285714,1929.07380952381,1836.35476190476,-147163.095238096,332483.333333333,428778.571428571,8486.98295238095,111.244404761904
CAM363,New Product Launch,2025-12-29,Instagram,West,-173054.761904762,13864.7619047619,5318.57142857143,1934.1630952381,1841.22261904762,-147618.452380953,333258.333333333,429910.714285714,8510.23252380952,111.544797619047
CAM364,Brand Awareness,2025-12-30,YouTube,East,-173619.047619047,13899.0476190476,5332.28571428571,1939.25238095238,1846.09047619047,-148073.80952381,334033.333333333,431042.857142857,8533.4820952381,111.84519047619
