Transaction_ID,Date,Category,Region,Revenue,Cost,Expenses,Tax,Profit,Cash_Inflow,Cash_Outflow,Transaction_Value,Payment_Status
TXN347,2025-12-13,Furniture,North,1151448.48484849,644715.151515151,138381.818181818,74615.1515151516,293736.363636363,1119842.42424242,735678.787878788,1151448.48484849,Paid
TXN348,2025-12-14,Clothing,West,1154478.78787879,646412.121212121,138745.454545454,74812.1212121213,294509.090909091,1122793.93939394,737603.03030303,1154478.78787879,Paid
TXN349,2025-12-15,Electronics,East,1157509.09090909,648109.09090909,139109.090909091,75009.090909091,295281.818181818,1125745.45454545,739527.272727272,1157509.09090909,Paid
TXN350,2025-12-16,Furniture,South,1160539.3939394,649806.06060606,139472.727272727,75206.0606060607,296054.545454545,1128696.96969697,741451.515151515,1160539.3939394,Paid
TXN351,2025-12-17,Clothing,North,1163569.6969697,651503.03030303,139836.363636363,75403.0303030304,296827.272727272,1131648.48484848,743375.757575757,1163569.6969697,Paid
TXN352,2025-12-18,Electronics,West,1166600.0,653200.0,140200.0,75600.0000000001,297600.0,1134600.0,745300.0,1166600.0,Paid
TXN353,2025-12-19,Furniture,East,1169630.30303031,654896.969696969,140563.636363636,75796.9696969698,298372.727272727,1137551.51515151,747224.242424242,1169630.30303031,Paid
TXN354,2025-12-20,Clothing,South,1172660.60606061,656593.939393939,140927.272727272,75993.9393939395,299145.454545454,1140503.03030303,749148.484848485,1172660.60606061,Paid
TXN355,2025-12-21,Electronics,North,1175690.90909091,658290.909090909,141290.909090909,76190.9090909092,299918.181818182,1143454.54545454,751072.727272727,1175690.90909091,Paid
TXN356,2025-12-22,Electronics,South,1178721.21212121,659987.878787878,141654.545454545,76387.8787878789,300690.909090909,1146406.06060606,752996.969696969,1178721.21212121,Paid
TXN357,2025-12-23,Furniture,North,1181751.51515152,661684.848484848,142018.181818181,76584.8484848486,301463.636363636,1149357.57575757,754921.212121212,1181751.51515152,Paid
TXN358,2025-12-24,Clothing,West,1184781.81818182,663381.818181818,142381.818181818,76781.8181818183,302236.363636363,1152309.09090909,756845.454545454,1184781.81818182,Paid
TXN359,2025-12-25,Electronics,East,1187812.12121212,665078.787878787,142745.454545454,76978.7878787879,303009.090909091,1155260.6060606,758769.696969697,1187812.12121212,Paid
TXN360,2025-12-26,Furniture,South,1190842.42424243,666775.757575757,143109.090909091,77175.7575757576,303781.818181818,1158212.12121212,760693.939393939,1190842.42424243,Paid
TXN361,2025-12-27,Clothing,North,1193872.72727273,668472.727272727,143472.727272727,77372.7272727273,304554.545454545,1161163.63636363,762618.181818181,1193872.72727273,Paid
TXN362,2025-12-28,Electronics,West,1196903.03030303,670169.696969696,143836.363636363,77569.696969697,305327.272727272,1164115.15151515,764542.424242424,1196903.03030303,Paid
TXN363,2025-12-29,Furniture,East,1199933.33333334,671866.666666666,144200.0,77766.6666666667,306100.0,1167066.66666667,766466.666666666,1199933.33333334,Paid
TXN364,2025-12-30,Clothing,South,1202963.63636364,673563.636363636,144563.636363636,77963.6363636364,306872.727272727,1170018.18181818,768390.909090909,1202963.63636364,Paid
TXN365,2025-12-31,Electronics,North,1205993.93939394,675260.606060605,144927.272727272,78160.6060606061,307645.454545454,1172969.6969697,770315.151515151,1205993.93939394,Paid
