Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount_Percent,Revenue,Cost,Profit,Payment_Method,Order_Status
O002336,2025-05-26,C00397,P0063,Fashion Product 063,Fashion,East,Guwahati,4,2531.09,20.0,8099.49,8099.48,0.01,Net Banking,Completed
O002337,2025-09-05,C00202,P0009,Beauty Product 009,Beauty,North,Delhi,4,4934.15,5.0,18749.77,15789.28,2960.49,Wallet,Completed
O002338,2025-08-29,C00453,P0027,Home Product 027,Home,North,Delhi,3,6771.19,5.0,19297.89,8687.7,10610.19,Cash,Completed
O002339,2025-10-25,C00497,P0067,Home Product 067,Home,South,Bengaluru,4,2982.59,5.0,11333.84,4732.24,6601.6,UPI,Completed
O002340,2025-06-20,C00244,P0077,Home Product 077,Home,North,Delhi,1,4076.73,5.0,3872.89,3261.38,611.51,Wallet,Returned
O002341,2025-10-16,C00118,P0031,Electronics Product 031,Electronics,South,Chennai,2,6070.56,0.0,12141.12,1946.96,10194.16,Net Banking,Completed
O002342,2025-05-10,C00071,P0015,Sports Product 015,Sports,East,Guwahati,3,4470.33,15.0,11399.34,10728.78,670.56,Net Banking,Pending
O002343,2025-06-28,C00423,P0046,Electronics Product 046,Electronics,South,Chennai,1,8168.47,10.0,7351.62,358.32,6993.3,Wallet,Completed
O002344,2025-07-01,C00106,P0079,Beauty Product 079,Beauty,South,Chennai,5,6934.89,5.0,32940.73,23409.3,9531.43,Card,Completed
O002345,2025-09-14,C00204,P0051,Electronics Product 051,Electronics,Central,Bhopal,1,7669.29,15.0,6518.9,4174.89,2344.01,Cash,Completed
O002346,2025-08-14,C00493,P0032,Home Product 032,Home,West,Pune,4,2912.1,15.0,9901.14,8239.4,1661.74,Net Banking,Cancelled
O002347,2025-01-29,C00436,P0089,Beauty Product 089,Beauty,East,Kolkata,2,5780.76,10.0,10405.37,9249.22,1156.15,Card,Completed
O002348,2025-10-22,C00251,P0100,Sports Product 100,Sports,North,Jaipur,3,6735.82,20.0,16165.97,12178.86,3987.11,Card,Returned
O002349,2025-10-03,C00002,P0011,Electronics Product 011,Electronics,East,Guwahati,3,8240.08,15.0,21012.2,11362.86,9649.34,UPI,Completed
O002350,2025-02-08,C00329,P0063,Fashion Product 063,Fashion,East,Bhubaneswar,4,2531.09,0.0,10124.36,8099.48,2024.88,Wallet,Returned
O002351,2025-12-17,C00169,P0063,Fashion Product 063,Fashion,West,Mumbai,5,2531.09,20.0,10124.36,10124.35,0.01,UPI,Completed
O002352,2025-08-29,C00496,P0065,Sports Product 065,Sports,Central,Nagpur,3,7148.9,10.0,19302.03,2499.3,16802.73,Card,Completed
O002353,2025-01-31,C00319,P0062,Home Product 062,Home,East,Guwahati,1,6676.1,10.0,6008.49,1750.66,4257.83,Cash,Completed
O002354,2025-06-28,C00288,P0032,Home Product 032,Home,North,Jaipur,1,2912.1,15.0,2475.28,2059.85,415.43,UPI,Completed
O002355,2025-11-01,C00309,P0097,Home Product 097,Home,West,Ahmedabad,5,3422.29,15.0,14544.73,13689.15,855.58,Card,Completed
O002356,2025-04-12,C00056,P0022,Home Product 022,Home,West,Ahmedabad,2,5577.75,0.0,11155.5,7767.48,3388.02,Wallet,Completed
O002357,2025-12-06,C00465,P0059,Beauty Product 059,Beauty,East,Bhubaneswar,5,1289.86,10.0,5804.37,5159.45,644.92,Card,Returned
O002358,2025-06-02,C00292,P0036,Electronics Product 036,Electronics,North,Delhi,5,4569.04,15.0,19418.42,18276.15,1142.27,Wallet,Returned
O002359,2025-03-24,C00460,P0080,Sports Product 080,Sports,North,Jaipur,4,4972.04,15.0,16904.94,15910.52,994.42,UPI,Completed
O002360,2025-05-10,C00362,P0007,Home Product 007,Home,North,Jaipur,3,5553.32,0.0,16659.96,12543.75,4116.21,Card,Completed
O002361,2025-07-11,C00402,P0009,Beauty Product 009,Beauty,West,Pune,2,4934.15,0.0,9868.3,7894.64,1973.66,UPI,Pending
O002362,2025-09-08,C00273,P0043,Fashion Product 043,Fashion,Central,Bhopal,4,2271.05,10.0,8175.78,7267.36,908.42,Wallet,Pending
O002363,2025-12-04,C00220,P0004,Beauty Product 004,Beauty,Central,Nagpur,1,3466.38,5.0,3293.06,2389.33,903.73,Net Banking,Returned
O002364,2025-03-12,C00347,P0052,Home Product 052,Home,South,Bengaluru,5,3602.09,15.0,15308.88,14408.35,900.53,Net Banking,Completed
O002365,2025-12-16,C00015,P0073,Fashion Product 073,Fashion,West,Ahmedabad,4,1490.03,0.0,5960.12,3490.08,2470.04,UPI,Returned
O002366,2025-07-12,C00041,P0027,Home Product 027,Home,West,Ahmedabad,5,6771.19,5.0,32163.15,14479.5,17683.65,Cash,Completed
O002367,2025-02-16,C00073,P0025,Sports Product 025,Sports,West,Pune,3,5379.58,5.0,15331.8,12910.98,2420.82,Card,Completed
O002368,2025-12-04,C00316,P0065,Sports Product 065,Sports,North,Delhi,1,7148.9,5.0,6791.45,833.1,5958.35,Cash,Completed
O002369,2025-05-08,C00159,P0078,Fashion Product 078,Fashion,East,,3,8229.86,10.0,22220.62,6722.37,15498.25,Net Banking,Completed
O002370,2025-08-14,C00164,P0079,Beauty Product 079,Beauty,Central,Nagpur,4,6934.89,5.0,26352.58,18727.44,7625.14,Card,Completed
O002371,2025-09-12,C00338,P0065,Sports Product 065,Sports,Central,Bhopal,5,7148.9,20.0,28595.6,4165.5,24430.1,Wallet,Cancelled
O002372,2025-01-05,C00130,P0078,Fashion Product 078,Fashion,South,Hyderabad,1,8229.86,10.0,7406.87,2240.79,5166.08,Wallet,Completed
O002373,2025-03-22,C00305,P0020,Sports Product 020,Sports,South,Chennai,3,3689.4,15.0,9407.97,8854.56,553.41,Cash,Cancelled
O002374,2025-09-07,C00180,P0073,Fashion Product 073,Fashion,North,Jaipur,3,1490.03,20.0,3576.07,2617.56,958.51,Cash,Pending
O002375,2025-04-29,C00398,P0089,Beauty Product 089,Beauty,South,Bengaluru,2,5780.76,10.0,10405.37,9249.22,1156.15,Net Banking,Returned
O002376,2025-01-04,C00395,P0074,Beauty Product 074,Beauty,South,Bengaluru,1,2907.59,5.0,2762.21,2138.5,623.71,Wallet,Completed
O002377,2025-01-09,C00219,P0035,Sports Product 035,Sports,North,Jaipur,5,8253.41,0.0,41267.05,7564.4,33702.65,Card,Completed
O002378,2025-10-28,C00275,P0036,Electronics Product 036,Electronics,West,Mumbai,3,4569.04,0.0,13707.12,10965.69,2741.43,UPI,Completed
O002379,2025-02-25,C00031,P0062,Home Product 062,Home,South,Chennai,5,6676.1,15.0,28373.42,8753.3,19620.12,Cash,Completed
O002380,2025-02-06,C00323,P0099,Beauty Product 099,Beauty,South,Chennai,4,7721.23,10.0,27796.43,17027.92,10768.51,UPI,Completed
O002381,2025-07-24,C00319,P0072,Home Product 072,Home,East,Guwahati,2,6223.26,0.0,12446.52,8139.18,4307.34,Cash,Pending
O002382,2025-02-13,C00457,P0084,Beauty Product 084,Beauty,West,Ahmedabad,1,5715.45,10.0,5143.9,2272.94,2870.96,Cash,Completed
O002383,2025-07-18,C00072,P0074,Beauty Product 074,Beauty,East,Bhubaneswar,2,2907.59,15.0,4942.9,4277.0,665.9,Cash,Completed
O002384,2025-08-25,C00230,P0065,Sports Product 065,Sports,East,Bhubaneswar,4,7148.9,15.0,24306.26,3332.4,20973.86,Card,Returned
O002385,2025-06-28,C00038,P0015,Sports Product 015,Sports,South,Bengaluru,2,4470.33,15.0,7599.56,7152.52,447.04,Card,Completed
O002386,2025-10-11,C00172,P0090,Sports Product 090,Sports,Central,Bhopal,3,1423.92,0.0,4271.76,2938.98,1332.78,Cash,Completed
O002387,2025-08-23,C00431,P0044,Beauty Product 044,Beauty,West,Mumbai,1,3801.64,0.0,3801.64,3041.31,760.33,Cash,Completed
O002388,2025-06-01,C00133,P0100,Sports Product 100,Sports,North,Jaipur,2,6735.82,5.0,12798.06,8119.24,4678.82,Net Banking,Completed
O002389,2025-01-06,C00333,P0065,Sports Product 065,Sports,Central,Bhopal,4,7148.9,10.0,25736.04,3332.4,22403.64,UPI,Completed
O002390,2025-04-10,C00130,P0002,Home Product 002,Home,South,Hyderabad,1,4453.12,15.0,3785.15,3562.5,222.65,Cash,Completed
O002391,2025-02-17,C00051,P0012,Home Product 012,Home,South,Chennai,3,4256.45,0.0,12769.35,6029.04,6740.31,Card,Completed
O002392,2025-01-06,C00296,P0054,Beauty Product 054,Beauty,East,Kolkata,5,4876.35,0.0,24381.75,19505.4,4876.35,Cash,Completed
O002393,2025-04-10,C00491,P0058,Fashion Product 058,Fashion,East,Guwahati,1,3370.65,10.0,3033.59,2696.52,337.07,Net Banking,Pending
O002394,2025-03-17,C00286,P0087,Home Product 087,Home,West,Ahmedabad,5,5255.47,15.0,22335.75,2830.75,19505.0,Net Banking,Returned
O002395,2025-01-28,C00419,P0040,Sports Product 040,Sports,East,Bhubaneswar,2,4584.31,10.0,8251.76,7334.9,916.86,UPI,Cancelled
O002396,2025-04-24,C00228,P0077,Home Product 077,Home,Central,Bhopal,5,4076.73,0.0,20383.65,16306.9,4076.75,Wallet,Completed
O002397,2025-07-04,C00432,P0073,Fashion Product 073,Fashion,South,Bengaluru,4,1490.03,15.0,5066.1,3490.08,1576.02,Card,Pending
O002398,2025-03-06,C00460,P0019,Beauty Product 019,Beauty,North,Jaipur,3,6745.83,10.0,18213.74,10798.62,7415.12,Wallet,Completed
O002399,2025-04-10,C00257,P0098,Fashion Product 098,Fashion,West,Pune,3,7898.73,0.0,23696.19,1490.46,22205.73,Wallet,Completed
O002400,2025-01-08,C00401,P0020,Sports Product 020,Sports,South,Chennai,2,3689.4,5.0,7009.86,5903.04,1106.82,Net Banking,Completed
O002401,2025-01-19,C00496,P0054,Beauty Product 054,Beauty,Central,Nagpur,1,4876.35,10.0,4388.72,3901.08,487.64,Card,Completed
O002402,2025-02-27,C00088,P0092,Home Product 092,Home,North,Jaipur,4,5945.72,0.0,23782.88,12231.72,11551.16,Wallet,Completed
O002403,2025-06-14,C00455,P0054,Beauty Product 054,Beauty,East,Kolkata,1,4876.35,5.0,4632.53,3901.08,731.45,Net Banking,Completed
O002404,2025-08-31,C00121,P0088,Fashion Product 088,Fashion,North,Jaipur,4,5208.94,10.0,18752.18,16668.6,2083.58,UPI,Completed
O002405,2025-10-14,C00449,P0017,Home Product 017,Home,West,Mumbai,3,4364.81,0.0,13094.43,10475.55,2618.88,Wallet,Completed
O002406,2025-08-18,C00178,P0095,Sports Product 095,Sports,West,Ahmedabad,4,2495.1,5.0,9481.38,5498.16,3983.22,Cash,Completed
O002407,2025-08-13,C00082,P0014,Beauty Product 014,Beauty,West,Pune,4,4289.52,5.0,16300.18,13726.48,2573.7,UPI,Completed
O002408,2025-12-07,C00388,P0075,Sports Product 075,Sports,Central,Bhopal,2,8144.99,15.0,13846.48,6797.22,7049.26,Net Banking,Completed
O002409,2025-04-04,C00426,P0062,Home Product 062,Home,East,Kolkata,4,6676.1,10.0,24033.96,7002.64,17031.32,Wallet,Pending
O002410,2025-10-18,C00377,P0094,Beauty Product 094,Beauty,East,Bhubaneswar,2,5366.1,10.0,9658.98,8585.76,1073.22,Net Banking,Cancelled
O002411,2025-12-08,C00304,P0096,Electronics Product 096,Electronics,Central,Nagpur,1,2784.06,5.0,2644.86,2227.25,417.61,Wallet,Cancelled
O002412,2025-07-26,C00168,P0037,Home Product 037,Home,South,Chennai,5,7720.82,15.0,32813.49,3539.3,29274.19,UPI,Cancelled
O002413,2025-11-02,C00286,P0028,Fashion Product 028,Fashion,West,Ahmedabad,1,7012.16,10.0,6310.94,2180.34,4130.6,Cash,Completed
O002414,2025-02-20,C00068,P0038,Fashion Product 038,Fashion,Central,Indore,3,2947.65,5.0,8400.8,3633.69,4767.11,Wallet,Pending
O002415,2025-11-16,C00392,P0021,Electronics Product 021,Electronics,North,Delhi,1,4281.14,10.0,3853.03,3424.91,428.12,Wallet,Completed
O002416,2025-07-25,C00354,P0020,Sports Product 020,Sports,South,Bengaluru,2,3689.4,15.0,6271.98,5903.04,368.94,Net Banking,Completed
O002417,2025-03-22,C00395,P0046,Electronics Product 046,Electronics,South,Bengaluru,5,8168.47,0.0,40842.35,1791.6,39050.75,Card,Completed
O002418,2025-01-23,C00141,P0077,Home Product 077,Home,Central,Nagpur,5,4076.73,0.0,20383.65,16306.9,4076.75,Cash,Completed
O002419,2025-09-20,C00345,P0056,Electronics Product 056,Electronics,West,Mumbai,3,7138.32,15.0,18202.72,6035.64,12167.08,Net Banking,Completed
O002420,2025-06-06,C00237,P0012,Home Product 012,Home,West,Ahmedabad,5,4256.45,15.0,18089.91,10048.4,8041.51,UPI,Completed
O002421,2025-04-23,C00022,P0050,Sports Product 050,Sports,South,Bengaluru,4,4011.29,15.0,13638.39,10892.76,2745.63,Net Banking,Pending
O002422,2025-05-23,C00227,P0089,Beauty Product 089,Beauty,East,Kolkata,3,5780.76,10.0,15608.05,13873.83,1734.22,Wallet,Completed
O002423,2025-12-27,C00085,P0049,Beauty Product 049,Beauty,Central,Indore,5,3123.84,10.0,14057.28,12495.35,1561.93,Card,Completed
O002424,2025-06-05,C00321,P0006,Electronics Product 006,Electronics,Central,Nagpur,2,4936.68,0.0,9873.36,2658.76,7214.6,Wallet,Completed
O002425,2025-01-29,C00423,P0061,Electronics Product 061,Electronics,South,Chennai,3,7647.57,0.0,22942.71,13443.78,9498.93,Wallet,Completed
O002426,2025-04-12,C00408,P0058,Fashion Product 058,Fashion,Central,Indore,5,3370.65,5.0,16010.59,13482.6,2527.99,Wallet,Completed
O002427,2025-02-22,C00098,P0088,Fashion Product 088,Fashion,Central,Bhopal,1,5208.94,10.0,4688.05,4167.15,520.9,Net Banking,Returned
O002428,2025-09-07,C00132,P0076,Electronics Product 076,Electronics,North,Jaipur,3,5803.55,5.0,16540.12,13928.52,2611.6,Cash,Completed
O002429,2025-10-19,C00285,P0005,Sports Product 005,Sports,North,Delhi,2,7082.09,20.0,11331.34,6616.72,4714.62,Card,Completed
O002430,2025-11-03,C00403,P0049,Beauty Product 049,Beauty,Central,Bhopal,5,3123.84,0.0,15619.2,12495.35,3123.85,Card,Cancelled
O002431,2025-08-19,C00449,P0045,Sports Product 045,Sports,West,Mumbai,3,3762.55,10.0,10158.89,9030.12,1128.77,Wallet,Completed
O002432,2025-10-07,C00215,P0088,Fashion Product 088,Fashion,Central,Bhopal,5,5208.94,5.0,24742.46,20835.75,3906.71,UPI,Completed
O002433,2025-06-01,C00498,P0060,Sports Product 060,Sports,South,Bengaluru,3,7633.42,0.0,22900.26,14891.34,8008.92,Card,Completed
O002434,2025-08-17,C00440,P0007,Home Product 007,Home,Central,Bhopal,2,5553.32,10.0,9995.98,8362.5,1633.48,Wallet,Completed
O002435,2025-02-08,C00389,P0004,Beauty Product 004,Beauty,West,Mumbai,2,3466.38,10.0,6239.48,4778.66,1460.82,Cash,Completed
O002436,2025-07-15,C00424,P0025,Sports Product 025,Sports,East,Kolkata,3,5379.58,15.0,13717.93,12910.98,806.95,Cash,Completed
O002437,2025-07-22,C00217,P0069,Beauty Product 069,Beauty,East,Kolkata,5,2337.25,10.0,10517.62,1581.0,8936.62,Wallet,Completed
O002438,2025-01-12,C00390,P0062,Home Product 062,Home,West,Pune,2,6676.1,10.0,12016.98,3501.32,8515.66,Wallet,Completed
O002439,2025-07-19,C00086,P0024,Beauty Product 024,Beauty,North,Jaipur,2,2905.51,0.0,5811.02,4648.82,1162.2,Net Banking,Completed
O002440,2025-09-21,C00287,P0016,Electronics Product 016,Electronics,South,Hyderabad,3,5090.79,0.0,15272.37,12217.89,3054.48,Net Banking,Completed
O002441,2025-05-14,C00354,P0055,Sports Product 055,Sports,South,Bengaluru,3,1679.4,20.0,4030.56,4030.56,0.0,Net Banking,Completed
O002442,2025-07-18,C00106,P0087,Home Product 087,Home,South,Chennai,3,5255.47,10.0,14189.77,1698.45,12491.32,Card,Completed
O002443,2025-04-15,C00094,P0093,Fashion Product 093,Fashion,North,Chandigarh,1,4536.21,15.0,3855.78,1760.46,2095.32,Card,Completed
O002444,2025-04-09,C00291,P0002,Home Product 002,Home,East,Bhubaneswar,1,4453.12,0.0,4453.12,3562.5,890.62,Wallet,Completed
O002445,2025-02-17,C00011,P0079,Beauty Product 079,Beauty,North,Jaipur,3,6934.89,15.0,17683.97,14045.58,3638.39,Net Banking,Completed
O002446,2025-04-30,C00474,P0086,Electronics Product 086,Electronics,South,Hyderabad,5,7032.55,,33404.61,18967.85,14436.76,,Pending
O002447,2025-10-20,C00449,P0018,Fashion Product 018,Fashion,West,Mumbai,3,6795.4,15.0,17328.27,854.91,16473.36,Card,Completed
O002448,2025-12-07,C00440,P0007,Home Product 007,Home,Central,Bhopal,1,5553.32,10.0,4997.99,4181.25,816.74,Wallet,Completed
O002449,2025-08-20,C00117,P0084,Beauty Product 084,Beauty,South,Hyderabad,1,5715.45,5.0,5429.68,2272.94,3156.74,Cash,Completed
O002450,2025-08-16,C00357,P0035,Sports Product 035,Sports,Central,Nagpur,4,8253.41,0.0,33013.64,6051.52,26962.12,UPI,Completed
O002451,2025-08-12,C00338,P0043,Fashion Product 043,Fashion,Central,Bhopal,2,2271.05,10.0,4087.89,3633.68,454.21,UPI,Completed
O002452,2025-06-23,C00299,P0062,Home Product 062,Home,Central,Nagpur,1,6676.1,5.0,6342.3,1750.66,4591.64,Wallet,Completed
O002453,2025-06-03,C00207,P0078,Fashion Product 078,Fashion,Central,Bhopal,5,8229.86,10.0,37034.37,11203.95,25830.42,Cash,Completed
O002454,2025-08-15,C00087,P0048,Fashion Product 048,Fashion,Central,Bhopal,2,8002.61,5.0,15204.96,5161.72,10043.24,UPI,Completed
O002455,2025-10-13,C00205,P0011,Electronics Product 011,Electronics,South,Chennai,3,8240.08,15.0,21012.2,11362.86,9649.34,Net Banking,Completed
O002456,2025-05-31,C00222,P0046,Electronics Product 046,Electronics,Central,Nagpur,2,8168.47,0.0,16336.94,716.64,15620.3,Wallet,Completed
O002457,2025-07-25,C00306,P0084,Beauty Product 084,Beauty,West,Mumbai,5,5715.45,0.0,28577.25,11364.7,17212.55,UPI,Completed
O002458,2025-06-21,C00377,P0053,Fashion Product 053,Fashion,East,Bhubaneswar,4,5775.38,5.0,21946.44,6343.44,15603.0,UPI,Cancelled
O002459,2025-04-14,C00046,P0057,Home Product 057,Home,North,Delhi,4,8123.2,0.0,32492.8,7025.64,25467.16,Card,Completed
O002460,2025-04-16,C00126,P0080,Sports Product 080,Sports,Central,Bhopal,1,4972.04,10.0,4474.84,3977.63,497.21,Card,Completed
O002461,2025-01-29,C00091,P0082,Home Product 082,Home,South,Bengaluru,4,5348.13,15.0,18183.64,11084.64,7099.0,UPI,Completed
O002462,2025-06-10,C00473,P0046,Electronics Product 046,Electronics,South,Chennai,4,8168.47,5.0,31040.19,1433.28,29606.91,Cash,Completed
O002463,2025-09-17,C00239,P0018,Fashion Product 018,Fashion,West,Pune,5,6795.4,5.0,32278.15,1424.85,30853.3,UPI,Completed
O002464,2025-09-07,C00442,P0024,Beauty Product 024,Beauty,East,Kolkata,1,2905.51,20.0,2324.41,2324.41,-0.0,Card,Completed
O002465,2025-12-25,C00489,P0054,Beauty Product 054,Beauty,North,Chandigarh,4,4876.35,5.0,18530.13,15604.32,2925.81,Wallet,Returned
O002466,2025-01-15,C00102,P0080,Sports Product 080,Sports,North,Chandigarh,4,4972.04,15.0,16904.94,15910.52,994.42,Net Banking,Pending
O002467,2025-10-04,C00409,P0044,Beauty Product 044,Beauty,South,Hyderabad,1,3801.64,15.0,3231.39,3041.31,190.08,Cash,Completed
O002468,2025-10-17,C00111,P0037,Home Product 037,Home,West,Ahmedabad,5,7720.82,10.0,34743.69,3539.3,31204.39,Card,Completed
O002469,2025-06-08,C00164,P0003,Fashion Product 003,Fashion,Central,Nagpur,5,6788.51,10.0,30548.3,19327.05,11221.25,Cash,Pending
O002470,2025-04-14,C00357,P0087,Home Product 087,Home,Central,Nagpur,5,5255.47,5.0,24963.48,2830.75,22132.73,Cash,Pending
O002471,2025-05-10,C00328,P0048,Fashion Product 048,Fashion,East,Guwahati,5,8002.61,0.0,40013.05,12904.3,27108.75,Net Banking,Completed
O002472,2025-09-06,C00106,P0019,Beauty Product 019,Beauty,South,Chennai,4,6745.83,15.0,22935.82,14398.16,8537.66,UPI,Completed
O002473,2025-11-10,C00464,P0059,Beauty Product 059,Beauty,South,Hyderabad,2,1289.86,15.0,2192.76,2063.78,128.98,Card,Completed
O002474,2025-08-22,C00055,P0035,Sports Product 035,Sports,North,Jaipur,2,8253.41,15.0,14030.8,3025.76,11005.04,Net Banking,Completed
O002475,2025-07-07,C00451,P0050,Sports Product 050,Sports,North,Delhi,2,4011.29,20.0,6418.06,5446.38,971.68,Wallet,Completed
O002476,2025-08-26,C00396,P0044,Beauty Product 044,Beauty,South,Bengaluru,1,3801.64,5.0,3611.56,3041.31,570.25,Net Banking,Pending
O002477,2025-01-26,C00454,P0082,Home Product 082,Home,West,Mumbai,3,5348.13,15.0,13637.73,8313.48,5324.25,Wallet,Cancelled
O002478,2025-08-10,C00221,P0039,Beauty Product 039,Beauty,North,Delhi,1,7352.91,5.0,6985.26,1089.67,5895.59,Cash,Cancelled
O002479,2025-01-16,C00475,P0086,Electronics Product 086,Electronics,South,Chennai,4,7032.55,10.0,25317.18,15174.28,10142.9,Cash,Completed
O002480,2025-12-16,C00193,P0082,Home Product 082,Home,West,Mumbai,2,5348.13,10.0,9626.63,5542.32,4084.31,Card,Completed
O002481,2025-11-20,C00181,P0067,Home Product 067,Home,North,Delhi,5,2982.59,10.0,13421.66,5915.3,7506.36,Wallet,Completed
O002482,2025-07-05,C00434,P0018,Fashion Product 018,Fashion,North,Chandigarh,5,6795.4,0.0,33977.0,1424.85,32552.15,Wallet,Completed
O002483,2025-05-17,C00323,P0087,Home Product 087,Home,South,Chennai,2,5255.47,15.0,8934.3,1132.3,7802.0,Wallet,Pending
O002484,2025-09-24,C00058,P0041,Electronics Product 041,Electronics,Central,Bhopal,1,5698.77,10.0,5128.89,3024.47,2104.42,UPI,Cancelled
O002485,2025-08-21,C00217,P0059,Beauty Product 059,Beauty,East,Kolkata,1,1289.86,5.0,1225.37,1031.89,193.48,Card,Returned
O002486,2025-09-14,C00218,P0066,Electronics Product 066,Electronics,South,Hyderabad,5,5295.06,15.0,22504.01,5507.6,16996.4,Cash,Completed
O002487,2025-07-07,C00037,P0052,Home Product 052,Home,Central,Bhopal,5,3602.09,15.0,15308.88,14408.35,900.53,UPI,Pending
O002488,2025-03-28,C00497,P0081,Electronics Product 081,Electronics,South,Bengaluru,5,6874.54,0.0,34372.7,20948.95,13423.75,Card,Returned
O002489,2025-01-27,C00343,P0030,Sports Product 030,Sports,Central,Indore,3,3054.9,0.0,9164.7,7331.76,1832.94,Wallet,Completed
O002490,2025-04-14,C00421,P0051,Electronics Product 051,Electronics,East,Kolkata,5,7669.29,15.0,32594.48,20874.45,11720.03,Net Banking,Completed
O002491,2025-07-12,C00317,P0005,Sports Product 005,Sports,North,Jaipur,1,7082.09,15.0,6019.78,3308.36,2711.42,Cash,Completed
O002492,2025-06-04,C00074,P0018,Fashion Product 018,Fashion,North,Delhi,3,6795.4,10.0,18347.58,854.91,17492.67,UPI,Completed
O002493,2025-07-04,C00385,P0057,Home Product 057,Home,West,Mumbai,4,8123.2,0.0,32492.8,7025.64,25467.16,Wallet,Completed
O002494,2025-04-12,C00489,P0037,Home Product 037,Home,North,Chandigarh,2,7720.82,15.0,13125.39,1415.72,11709.67,Wallet,Pending
O002495,2025-12-08,C00418,P0032,Home Product 032,Home,West,Pune,1,2912.1,15.0,2475.28,2059.85,415.43,UPI,Completed
O002496,2025-05-14,C00226,P0019,Beauty Product 019,Beauty,West,Mumbai,2,6745.83,10.0,12142.49,7199.08,4943.41,Cash,Pending
O002497,2025-11-05,C00279,P0022,Home Product 022,Home,West,Mumbai,3,5577.75,20.0,13386.6,11651.22,1735.38,Cash,Completed
O002498,2025-05-23,C00331,P0072,Home Product 072,Home,North,Delhi,5,6223.26,5.0,29560.49,20347.95,9212.53,Card,Completed
O002499,2025-06-11,C00247,P0064,Beauty Product 064,Beauty,East,Bhubaneswar,4,7994.51,0.0,31978.04,5986.76,25991.28,Wallet,Completed
O002500,2025-08-08,C00136,P0043,Fashion Product 043,Fashion,East,Kolkata,3,2271.05,5.0,6472.49,5450.52,1021.97,Cash,Pending
O002501,2025-04-06,C00417,P0047,Home Product 047,Home,West,Pune,2,4959.99,5.0,9423.98,7935.98,1488.0,Cash,Cancelled
O002502,2025-03-22,C00267,P0100,Sports Product 100,Sports,Central,Nagpur,1,6735.82,10.0,6062.24,4059.62,2002.62,UPI,Returned
O002503,2025-05-19,C00349,P0007,Home Product 007,Home,Central,Indore,3,5553.32,10.0,14993.96,12543.75,2450.21,Card,Completed
O002504,2025-10-20,C00110,P0028,Fashion Product 028,Fashion,North,Delhi,1,7012.16,15.0,5960.34,2180.34,3780.0,Net Banking,Completed
O002505,2025-02-22,C00249,P0050,Sports Product 050,Sports,North,Jaipur,5,4011.29,0.0,20056.45,13615.95,6440.5,Cash,Completed
O002506,2025-06-09,C00197,P0018,Fashion Product 018,Fashion,East,Kolkata,4,6795.4,0.0,27181.6,1139.88,26041.72,Net Banking,Completed
O002507,2025-09-02,C00308,P0080,Sports Product 080,Sports,North,Jaipur,3,4972.04,10.0,13424.51,11932.89,1491.62,Wallet,Completed
O002508,2025-09-15,C00004,P0006,Electronics Product 006,Electronics,North,Jaipur,4,4936.68,10.0,17772.05,5317.52,12454.53,Wallet,Returned
O002509,2025-06-08,C00326,P0057,Home Product 057,Home,West,Ahmedabad,1,8123.2,10.0,7310.88,1756.41,5554.47,Net Banking,Completed
O002510,2025-01-30,C00073,P0037,Home Product 037,Home,West,Pune,5,7720.82,20.0,30883.28,3539.3,27343.98,Card,Returned
O002511,2025-01-06,C00282,P0032,Home Product 032,Home,Central,Nagpur,1,2912.1,20.0,2329.68,2059.85,269.83,UPI,Completed
O002512,2025-06-21,C00280,P0084,Beauty Product 084,Beauty,South,Chennai,3,5715.45,15.0,14574.4,6818.82,7755.58,UPI,Completed
O002513,2025-10-22,C00123,P0032,Home Product 032,Home,East,Bhubaneswar,4,2912.1,0.0,11648.4,8239.4,3409.0,Wallet,Completed
O002514,2025-01-11,C00054,P0012,Home Product 012,Home,North,Delhi,4,4256.45,5.0,16174.51,8038.72,8135.79,Card,Completed
O002515,2025-11-20,C00118,P0051,Electronics Product 051,Electronics,South,Chennai,1,7669.29,10.0,6902.36,4174.89,2727.47,Net Banking,Completed
O002516,2025-09-04,C00143,P0011,Electronics Product 011,Electronics,North,Chandigarh,3,8240.08,10.0,22248.22,11362.86,10885.36,Wallet,Pending
O002517,2025-01-03,C00437,P0039,Beauty Product 039,Beauty,South,Chennai,1,7352.91,15.0,6249.97,1089.67,5160.3,Cash,Completed
O002518,2025-05-06,C00055,P0027,Home Product 027,Home,North,Jaipur,3,6771.19,5.0,19297.89,8687.7,10610.19,Card,Pending
O002519,2025-03-22,C00335,P0046,Electronics Product 046,Electronics,North,Chandigarh,4,8168.47,10.0,29406.49,1433.28,27973.21,Card,Completed
O002520,2025-12-12,C00209,P0098,Fashion Product 098,Fashion,West,Pune,1,7898.73,15.0,6713.92,496.82,6217.1,Wallet,Completed
O002521,2025-07-21,C00121,P0023,Fashion Product 023,Fashion,North,Jaipur,1,3632.79,5.0,3451.15,2906.23,544.92,Wallet,Completed
O002522,2025-04-28,C00263,P0033,Fashion Product 033,Fashion,South,Bengaluru,3,2460.76,15.0,6274.94,5905.83,369.11,Cash,Completed
